ID;Tipo;ROL;NOMBRE;RUT;DIRECCION;CODIGO_SII;ACTIVIDAD;FECHA_INGR;POINT_X;POINT_Y
1752;COMERCIAL;2-012589;BRINKS CHILE SPA;86431800-2;ANGOL 1037;492120,000000;OF ADMINISTRATIVA;10/11/1999;-73,05892860000;-36,82315020000
1753;COMERCIAL;2-012590;AUTOMOTRIZ CORDILLERA S. A.;79853470-K;ARTURO PRAT   1099;451002,000000;DISTRIBUCION AUTOMOVILES,;;-73,06275590000;-36,82440460000
1754;COMERCIAL;2-012600;JUAN CARLOS PINO EIRL;52002309-7;21 DE MAYO 21;772900,000000;ARRIENDO ANDAMIOS;16/11/;-73,06958560000;-36,81303170000
1755;COMERCIAL;2-012604;COSMETICA CAPILAR SPA;76501830-7;CAUPOLICAN 567;477399,000000;DIST. IMPORTADORA DE ART. DE PELUQUE;;-73,05191890000;-36,82637460000
1756;COMERCIAL;2-012606;FABRICA DE BANDEJAS LIMITADA;76979850-1;MARTINEZ DE ROZAS   392;476103,000000;ARTS DE PAPEL;;-73,05704060000;-36,82294680000
1757;COMERCIAL;2-012625;ZAROR ANANÍAS CAROLA ANDREA;;FREIRE 639;477399,000000;REGALOS Y DECORACION;25/11/1999;-73,05138490000;-36,82555420000
1758;COMERCIAL;2-012630;COMERCIAL CENTRO LIMITADA;76346869-0;AV. COLLAO  870;471100,000000;SUPERMERCADO COMERCIAL;;-73,01888450000;-36,81923150000
1759;COMERCIAL;2-012632;CENCOSUD RETAIL S. A.;81201000-K;BARROS ARANA  883;471910,000000;GRANDES TIENDAS;26;-73,04751600000;-36,82523730000
1760;COMERCIAL;2-012641;RAASCH Y COMPANIA LIMITADA;76374740-9;BULNES 40;475201,000000;FERRETERIAPINTURASHERRAMIENTAS;;-73,06200720000;-36,82369650000
1761;COMERCIAL;2-012642;RAMOS MORA RODRIGO ALVARO;;ANGOL 645;522120,000000;PLAYA ESTACIONAMIENT;02/12/1999;-73,05601920000;-36,82703520000
1762;COMERCIAL;2-012648;SOCIEDAD DISTRIBUIDORA DE PRODUCTOS DEL MAR CONCEPCION LIMITADA;76007324-5;2;472104,000000;PRODUCTOS DEL MAR;;-73,03486980000;-36,79637230000
1763;COMERCIAL;2-012653;M Y M HOSPEDAJE SPA;77037671-8;SALAS   643;559001,000000;RESIDENCIAL;10/12/1999;-73,05721530000;-36,82751400000
1764;COMERCIAL;2-012656;PROTEGER S. A.;96896000-8;SANTA LUCIA  20;477399,000000;OF ADMINISTRATIVA;14/12/1999;-73,05101960000;-36,84824010000
1765;COMERCIAL;2-012657;PRODITEC PROVEEDORES INDUSTRIALES SPA;77195590-8;4;475201,000000;FERRETERIA INDUSTRIA;16/12/199;-73,05043020000;-36,82613370000
1766;COMERCIAL;2-012659;PRODUCTORA DE EVENTOS STONE SPA;76549183-5;BRASIL 801;561000,000000;REST DIURNO;17/12/19;-73,05643830000;-36,81314320000
1767;COMERCIAL;2-012672;TECNICAL COMERCIALIZADORA DE ALUMINIOS Y VIDRIOS LIMITADA;78484900-7;ANDRES LAMAS  30;464909,000000;VIDRIOS;;-73,06132680000;-36,82430680000
1768;COMERCIAL;2-012675;COMERCIAL ULDARINO PLAZA EIRL;76534560-K;OROMPELLO 674;451002,000000;COMPRA VENTA DE MOTOCICLETAS Y;;-73,04574840000;-36,82240560000
1769;COMERCIAL;2-012685;LUIS CID AEDO Y COMPANIA LIMITADA;77357550-9;FREIRE 639;477101,000000;CALZADOS;07/01/200;-73,05138490000;-36,82555420000
1770;COMERCIAL;2-012694;JAQUELIN JARA HIDALGO Y COMPAÑIA LIMITADA;76228664-5;COCHARANE 635;682000,000000;CORREDOR PROPIEDA;;-73,04887520000;-36,82952460000
1771;COMERCIAL;2-012696;YANIRA SEPULVEDA Y COMPAN IA LIMITADA;77328500-4;ANGOL 436;862021,000000;SERVICIOS MEDICOS;;-73,05429780000;-36,82906680000
1772;COMERCIAL;2-012698;J. A. INGENIERIA LIMITADA;78869610-8;PASAJE 2 2;477399,000000;SERV DE INGENIERIAAFINES;1;-73,02719930000;-36,80005710000
1773;COMERCIAL;2-012704;GUZMAN BURDILES MIRIAM CARMEN;;JUAN DE DIOS RIVERA;472109,000000;ROTISERIA;17;-73,04902320000;-36,80767670000
1774;COMERCIAL;2-012705;BECERRA ESPEJO MARTA CLARISA;;BARROS ARANA  815;477396,000000;ARTESANIAS;17/01/2000;-73,04862360000;-36,82539980000
1775;COMERCIAL;2-012707;RIOSAN COMPANIA LIMITADA;86855300-6;EJERCITO 1132;451002,000000;DISTRIB PRODUCTOS;18/;-73,05293350000;-36,81083300000
1776;COMERCIAL;2-012711;COMERCIALIZADORA MISTER BRAD LIMITADA;76603468-3;LOS CARRERA   1416;471100,000000;MINIMERCADO SIN;;-73,04266750000;-36,81964730000
1777;COMERCIAL;2-012715;FALABELLA RETAIL S. A.;77261280-K;GENERAL BONILLA   2484;477399,000000;OF ADMINISTRATIVA;;-73,02090440000;-36,81464630000
1778;COMERCIAL;2-012720;GONZALEZ ANDIA EDUARDO;;4;472109,000000;ROTISERIA;24/01/2000;-73,05043020000;-36,82613370000
1779;COMERCIAL;2-012732;SUC SALVADOR YANINE ABADY;81734000-8;LAS HERAS  479;472109,000000;VENTA HARINA;27/01/2;-73,05547650000;-36,82323940000
1780;COMERCIAL;2-012743;COMERCIALIZADORA DE VIDRIOS Y ALUMINIOS PARISCHEWSKY Y ANGUI;77433350-9;FREIRE 432;475909,000000;COMPR;;-73,05380280000;-36,82677570000
1781;COMERCIAL;2-012744;VALENZUELA MORENO PEDRO JOSÉ;;ANIBAL PINTO  450;476103,000000;LIBRERIA;01/02/2000;-73,04878140000;-36,82630100000
1782;COMERCIAL;2-012749;OLIVA PALMA LEOPOLDO ANDRES;;EL GOLF  2359;472200,000000;ROTISERIA;03/02/2000;-73,06425890000;-36,80922580000
1783;COMERCIAL;2-012757;SERVICIOS MEDICOS CIDIAL LIMITADA;78352010-9;ARTURO JUNGE  98;862021,000000;CENTRO MEDICO;;-73,05127330000;-36,84392740000
1784;COMERCIAL;2-012763;OPTICAS GRANDVISION CHILE LIMITADA;76025494-0;BARROS ARANA  585;477399,000000;VENTA AL POR MENOR;;-73,05154300000;-36,82697790000
1785;COMERCIAL;2-012769;ARANEDA ARANEDA MAGALI DEL CARMEN;;RIO CHOAPA  150;472109,000000;ROTISERIA;08/02/2000;-73,00831920000;-36,83053610000
1786;COMERCIAL;2-012782;AGRICOLA DON POLLO LTDA.;79662080-3;SANTA SOFIA  145;472109,000000;DISTRIB DE CARNES;;-73,02975950000;-36,80501110000
1787;COMERCIAL;2-012784;RIVERA RUIZ SAMUEL ORLANDO;;ONGOLMO 1385;451002,000000;RPTOS MAQUINARIASINDUSTRIALSERV OLEOHIDRAULIC;;-73,04935980000;-36,81503710000
1788;COMERCIAL;2-012786;ÚLVAREZ CARRASCO RUBÉN ANTONIO;;ALVARO BAZAN  1906;471100,000000;MINIMERCADO;11/;-73,05038570000;-36,79679690000
1789;COMERCIAL;2-012792;ARELLANO AVELLO IVETH PASCUALA;;LINCOYAN 1456;562900,000000;COCINERIA;15/02/2000;-73,05955110000;-36,81807250000
1790;COMERCIAL;2-012797;DECOTER DECORACIONES Y TERMINACIONES LIMITADA;77056280-5;EJERCITO 639;477399,000000;OF DE PROYECTOS;;-73,05908410000;-36,81346170000
1791;COMERCIAL;2-012799;INVERSIONES LENGA S.A.;96677030-9;COLO COLO  156;477399,000000;OF ADMINISTRATIVA;17/02;-73,04634410000;-36,82935770000
1792;COMERCIAL;2-012802;HENRÍQUEZ HENRÍQUEZ CAROLINA MACARENA;;TUCAPEL 1654;561000,000000;RESTAURANTE COMERCIAL;;-73,05354050000;-36,81281330000
1793;COMERCIAL;2-012803;SANHUEZA DE LA JARA RAMON OSVALDO;;LOS CARRERA  1230;471100,000000;MINIMERCADO;18/0;-73,04504600000;-36,82062020000
1794;COMERCIAL;2-012811;CERNA VÚSQUEZ JACQUELINE DE LAS MERCEDES;;PASAJE 1 1;472109,000000;ROTISERIA;22/02/2000;-73,05488710000;-36,79324200000
1795;COMERCIAL;2-012815;DR. GUSTAVO CONSTENLA Y COMPANIA LIMITADA;77015460-K;O HIGGINS   1160;862031,000000;SERV MEDICOS;;-73,04334000000;-36,82506990000
1796;COMERCIAL;2-012817;RIVIERMAN COKE WERNER OLAF;;COLO COLO  454;477399,000000;OPTICA;28/02/2000;-73,04814990000;-36,82643380000
1797;COMERCIAL;2-012824;CERNA AGUILERA MARIA ANGELICA;;LOS CARRERA   460;562900,000000;FABRICA DE HUMITAS;29/;-73,05451590000;-36,82465710000
1798;COMERCIAL;2-012829;DE LA MAZA VEGA CELIA MARÍA ANGÉLICA;;SAN MARTIN  553;682000,000000;C. DE PROPIEDADES;;-73,05078900000;-36,82900790000
1799;COMERCIAL;2-012831;CONSTRUCTORA, INMOBILIARIA E INVERSIONES HIDALGO E HIDALGO LIMITADA;77390130-9;CASTELLON 317;681012,000000;;;-73,04632880000;-36,82716130000
1800;COMERCIAL;2-012832;KOMATSU CHILE S. A.;96843130-7;CAMINO A BULNES   2656;465909,000000;VENTA DE MAQUINARIAS, MOTO;;-73,04011850000;-36,81447580000
1801;COMERCIAL;2-012835;RIVERA CACERES CECILIA ANGELICA;;RENGO 879;471100,000000;ROTISERIA;08/03/2000;-73,05520470000;-36,82357630000
1802;COMERCIAL;2-012842;TRANSPORTES PUBLICOS COLECTIVOS TRANSCOL P A C S. A.;96718530-2;ARTURO PRAT   161;492290,000000;TER;;-73,05683810000;-36,83346800000
1803;COMERCIAL;2-012846;TEODORO FRANCISCO BARRA RIOS COMERCIALIZADORA EIRL;76316810-7;O HIGGINS   756;472109,000000;SALON DE;;-73,04836620000;-36,82715470000
1804;COMERCIAL;2-012848;SOCIEDAD COMERCIAL WERNEKINCK ALVAREZ LIMITADA;77715450-8;PLAZA PERU  133;562900,000000;FUENTE DE S;;-73,04023800000;-36,82687700000
1805;COMERCIAL;2-012871;TURISMO DORADO Y COMPAÑIA LIMITADA;89007000-0;CAUPOLICAN 518;791100,000000;AGENCIA DE VIAJES;;-73,05134000000;-36,82651000000
1806;COMERCIAL;2-012876;COMERCIAL MC LIMITADA;76234340-1;CAUPOLICAN 654;475909,000000;BAZAR;21/03/2000;-73,05213560000;-36,82517910000
1807;COMERCIAL;2-012880;DERMAX S. A.;96904430-7;SAN MARTIN  920;869092,000000;SERVICIOS MEDICOS;22/03/2000;-73,05289630000;-36,82996750000
1808;COMERCIAL;2-012886;CARDIMED S. A.;96899750-5;SAN MARTIN  1332;862021,000000;CENTRO MEDICO;24/03/2000;-73,04068920000;-36,82528360000
1809;COMERCIAL;2-012908;LOZANO REYES JOAQUINA ROSA;;LA RABIDA  2851;475909,000000;BAZAR;04/04/2000;-73,07876340000;-36,81459310000
1810;COMERCIAL;2-012909;TOLEDO SALINAS PATRICIO DANIEL;;PASAJE 2 2;471100,000000;MINIMERCADO;04/04/2000;-73,02719930000;-36,80005710000
1811;COMERCIAL;2-012910;ARAYA  JANO LUIS;;VICENTE PEREZ ROSALES   153;472109,000000;ROTISERIA;04/04;-73,04439040000;-36,82013520000
1812;COMERCIAL;2-012911;SOC.DE COBRANZAS PAYBACK LIMITADA;77360390-1;O HIGGINS      940;477399,000000;OF DE COBRANZAS;;-73,04605700000;-36,82619780000
1813;COMERCIAL;2-012916;PEDRO CAMENT Y COMPANIA LIMITADA;77130760-4;SAN MARTIN  553;853201,000000;SERVICIOS MEDICOS;;-73,05078900000;-36,82900790000
1814;COMERCIAL;2-012917;MODINGER HERMANOS S. A.;80634800-7;CAMILO HENRIQUEZ  2881;463012,000000;BODEGA ALMACENAMIENT;;-73,03141980000;-36,80558750000
1815;COMERCIAL;2-012922;VERDEJO MELLADO JUAN GONZALO;;NONGUEN 25;471100,000000;MINIMERCADO;07/04/2000;-72,99295100000;-36,82739800000
1816;COMERCIAL;2-012923;COMERCIALIZADORA Y DISTRIBUIDORA NINOSKA REYES SPA;77115921-4;RENGO 683;475201,000000;FERRETERIA;;-73,05368310000;-36,82556560000
1817;COMERCIAL;2-012927;SOCIEDAD COMERCIAL TECNOCON LIMITADA;77387280-5;ONGOLMO 2155;829900,000000;PROD INDUSTRIALES;;-73,05510090000;-36,80669550000
1818;COMERCIAL;2-012938;SOCIEDAD COMERCIAL GRANDON E HIJO LIMITADA;76923734-8;ANIBAL PINTO  1835;477399,000000;ESTACION;;-73,05958800000;-36,81194740000
1819;COMERCIAL;2-012943;CONTRERAS GUTIERREZ EUGENIA DEL CARMEN;;MANUEL GUTIERREZ  2017;475201,000000;FERRETERIA;;-73,04062700000;-36,82342200000
1820;COMERCIAL;2-012962;SOCIEDAD COMERCIAL SAZARTT LIMITADA;76441530-2;ANIBAL PINTO  724;476103,000000;LIBRERIA;;-73,05120690000;-36,82400560000
1821;COMERCIAL;2-012993;RUIZ BENEDETTI VICTOR IVAN;;LASTARRIA 920;472101,000000;ALM DE PROVISIONES;04/05/2000;-73,06547900000;-36,82736680000
1822;COMERCIAL;2-013001;VARGAS CÚCERES NELSON RICARDO;;PASAJE 3 3;472109,000000;ROTISERIA;05/05/2000;-73,03469360000;-36,80863520000
1823;COMERCIAL;2-013018;SOÑEZ SOÑEZ MARIO;;O HIGGINS   660;472109,000000;CONFITERIA;11/05/2000;-73,04962320000;-36,82779140000
1824;COMERCIAL;2-013060;NAVARRETE TORO MARCIA DEL CARMEN;;MIGUEL CRUCHAGA  2327;471100,000000;MINIMERCADO;;-73,04000550000;-36,80119820000
1825;COMERCIAL;2-013061;IMPERIO SPORT SPA;77535176-4;MAIPU 888;932901,000000;SALON DE POOL;31/05/2000;-73,04883760000;-36,82341090000
1826;COMERCIAL;2-013075;DRA. MARIA EUGENIA MERCADO M Y CIA LTDA.;78751940-7;O HIGGINS      241;862031,000000;PREST SER;;-73,05514710000;-36,82946120000
1827;COMERCIAL;2-013092;CHAVEZ ECHEVERRIA LUIS ARTURO;;ALCAZAR 4;472109,000000;ROTISERIA;27/06/2000;-73,03795220000;-36,81387150000
1828;COMERCIAL;2-013094;RAYOS INMUNOMEDICA S. A.;96908080-K;SAN MARTIN  920;862021,000000;SERV MEDICOS;28/06/;-73,05289630000;-36,82996750000
1829;COMERCIAL;2-013095;INMUNOMEDICA LABORATORIO LIMITADA;78802190-9;CASTELLON 316;862021,000000;LABORATORIO CLINICO;;-73,04606980000;-36,82699500000
1830;COMERCIAL;2-013096;INVERSIONES RINCON CRIOLLO LIMITADA;76539171-7;CAMINO A NONGUEN       1822;561000,000000;;;-73,00809130000;-36,82119470000
1831;COMERCIAL;2-013102;FARMACIA SETOP PHARMA LIMITADA;77439330-7;BARROS ARANA  289;477201,000000;FARMACIA;;-73,05520260000;-36,82841770000
1832;COMERCIAL;2-013105;ZAPATA ZAPATA CAROLINA ANDREA;;CALLE 101 LAS PRINCESAS 101;472101,000000;ALM DE PROVI;;-73,04217460000;-36,78224460000
1833;COMERCIAL;2-013115;ALARCÓN MUÑOZ SOFÍA ROSSANA;;VICUÑA MACKENNA  1784;471100,000000;MINIMERCADO;;-73,04300630000;-36,81033950000
1834;COMERCIAL;2-013122;RETAMAL AVENDAÑO MANUEL JESÚS;;2;472109,000000;ROTISERIA;04/07/2000;-73,03486980000;-36,79637230000
1835;COMERCIAL;2-013127;BANCOESTADO MICROEMPRESA S.A.ASES.FINANCIERAS;96781620-5;O HIGGINS      486;661909,000000;ASES;;-73,05195350000;-36,82875940000
1836;COMERCIAL;2-013132;COMERCIAL  DANE AYUN SPA;76197756-3;MARTIN DE MUJICA   268;471100,000000;MINIMERCADO;;-73,05704940000;-36,79094880000
1837;COMERCIAL;2-013136;SONEZ DIAZ GLORIA SILVANA A.;;COLO COLO  475;472109,000000;CONFITERIA;05/07/2000;-73,04858320000;-36,82600830000
1838;COMERCIAL;2-013142;LUREYE GENERACION S. A.;93141000-8;INTERLAGUNAS   437;477399,000000;OF IMPORTACIONES Y;;-73,06318220000;-36,81312460000
1839;COMERCIAL;2-013151;MB AUDITORES CONSULTORES LIMITADA;77406330-7;SAN MARTIN  553;692000,000000;SERV CONTABLES;;-73,05078900000;-36,82900790000
1840;COMERCIAL;2-013152;OMAR FAUNDEZ Y COMPANIA LIMITADA;77436760-8;SAN MARTIN  553;861020,000000;SERV ODONTOLOGICOS;;-73,05078900000;-36,82900790000
1841;COMERCIAL;2-013154;SANTANA LOYOLA JUANA DEL CARMEN;;494;471100,000000;MINIMERCADO;07/07/2000;-73,03253750000;-36,83319610000
1842;COMERCIAL;2-013166;OPTICA SAN MARTIN LIMITADA;77028470-8;BARROS ARANA  741;477399,000000;OPTICA;11/07/;-73,04937420000;-36,82605470000
1843;COMERCIAL;2-013167;DESPEGAR .COM CHILE SPA;96907830-9;BARROS ARANA  802;791100,000000;AGENCIA DE TURISMO;;-73,04847460000;-36,82588070000
1844;COMERCIAL;2-013175;LEAL VEGA JUAN ANTONIO;;6;471100,000000;MINIMERCADO;14/07/2000;-73,03761730000;-36,79915890000
1845;COMERCIAL;2-013179;ASCENSORES OTIS CHILE LIMITADA;96797340-8;SALAS   465;477399,000000;OF TRANSPORTE VERTIC;;-73,05604290000;-36,82933960000
1846;COMERCIAL;2-013183;FALABELLA Y CIA CORREDORA  DE_SEGUROS LIMITADA;77099010-6;BARROS ARANA  802;651210,000000;CORREDO;;-73,04847460000;-36,82588070000
1847;COMERCIAL;2-013189;AVELLO E HIJOS LIMITADA;76285609-3;MAIPU 154;451002,000000;RPTOS Y ACCESORIOS;18/07/2000;-73,05798320000;-36,82732240000
1848;COMERCIAL;2-013192;TANNER SERVICIOS FINANCIEROS S.A.;96667560-8;LINCOYAN 282;477399,000000;SERV FINANCIEROS;;-73,05229210000;-36,82992080000
1849;COMERCIAL;2-013198;MALDONADO ROJAS FRANCISCO ALBERTO;;O HIGGINS   812;477201,000000;FARMACIA VETERINARIA;2;-73,04754990000;-36,82649280000
1850;COMERCIAL;2-013199;RENDIC HERMANOS S. A.;81537600-5;TUCAPEL 1329;471100,000000;SUPERMERCADO;21/07/2000;-73,05179000000;-36,81663000000
1851;COMERCIAL;2-013201;CHARLES TAYLOR CHILE S. A.;78734200-0;BARROS ARANA  492;662200,000000;LIQUIDADORA SEGUROS;;-73,05266700000;-36,82738700000
1852;COMERCIAL;2-013206;COMERCIAL MAIFA LIMITADA;79743490-6;CHACABUCO  156;551001,000000;HOTEL;24/07/2000;-73,05410450000;-36,83332500000
1853;COMERCIAL;2-013211;ALGAS MARINAS S.A.;93776000-0;SAN MARTIN  553;477399,000000;OF ADMINISTRATIVA;25/07/2;-73,05078900000;-36,82900790000
1854;COMERCIAL;2-013212;EXPORTACIONES E IMPT. MIGUEL DEPOLO SAC;91672000-9;SAN MARTIN  553;477399,000000;OF ADMINISTRATIVA;;-73,05078900000;-36,82900790000
1855;COMERCIAL;2-013218;SERES LABORATORIO CLINICO Y SERVICIOS MEDICOS SPA;78946650-5;SAN MARTIN  472;862021,000000;CENTRO M;;-73,05161910000;-36,82970120000
1856;COMERCIAL;2-013228;ZAPPETTINI POZO ROSA AMELIA;;SERRANO 1069;561000,000000;REST DIURNO;28/07/2000;-73,06123250000;-36,82380130000
1857;COMERCIAL;2-013235;PRODUCTOS Y SERVICIOS PARA LA INDUSTRIA LIMITADA;77328190-4;CAMILO HENRIQUEZ  2981;477396,000000;;;-73,03091160000;-36,80428890000
1858;COMERCIAL;2-013241;JANSSEN S.A.;81198100-1;CAMINO A PENCO   3082;451002,000000;RPTOS Y ACCESORIOS;1;-73,02406260000;-36,80832520000
1859;COMERCIAL;2-013257;ARANEDA ARANEDA ELVIRA DEL CARMEN;;O HIGGINS  PONIENTE  50;472101,000000;ABARROTES Y ROTISE;;-73,05801030000;-36,83079390000
1860;COMERCIAL;2-013265;TORRES ROA MONICA BEATRIZ;;COCHARANE 725;561000,000000;RESTAURANTE COMERCIAL;09/08/20;-73,04767040000;-36,82912730000
1861;COMERCIAL;2-013270;PROYECTOS Y DESARROLLO SUR SPA.;77442150-5;CAUPOLICAN 567;477399,000000;OF ADMINISTRATIVA;;-73,05191890000;-36,82637460000
1862;COMERCIAL;2-013279;INVERSIONES R.Y. SPA;77207344-5;BARROS ARANA  541;477399,000000;CENTRO DE LLAMADOS, SERVICIO DE I;;-73,05200470000;-36,82702420000
1863;COMERCIAL;2-013289;COMERCIALIZADORA PENSATO LIMITADA;77482910-5;CAUPOLICAN 567;477102,000000;PRENDAS DE VESTIR;;-73,05191890000;-36,82637460000
1864;COMERCIAL;2-013302;SEGUEL HENRIQUEZ EUGENIA DEL PILAR;;DIEGO PORTALES  530;691001,000000;CORREDORA DE PROPIEDADES;;-73,04813210000;-36,82516550000
1865;COMERCIAL;2-013303;CERDA URRUTIA CARMELA DEL ROSARIO;;BARROS ARANA  514;561000,000000;CAFETERIA;21/08/;-73,05216730000;-36,82754370000
1866;COMERCIAL;2-013311;FRANCO DURAN CARLOS ALFONSO;;BULNES 420;472109,000000;ROTISERIA;24/08/2000;-73,05721170000;-36,82178100000
1867;COMERCIAL;2-013313;ARAVENA ARAVENA ANGELICA DEL CARM;;MERCADO CENTRAL   209;562900,000000;COCINERIA;;-73,07950860000;-36,81045640000
1868;COMERCIAL;2-013332;ZAPATA LUARTE AÍDA DEL CARMEN;;CAMINO A BULNES   2825;471100,000000;MINIMERCADO;;-73,04024720000;-36,81435180000
1869;COMERCIAL;2-013362;DR. WALDO HORMAZABAL R. Y COMPANIA LIMITADA;77477050-K;ANGOL 436;862031,000000;PREST SERVICIOS;;-73,05429780000;-36,82906680000
1870;COMERCIAL;2-013364;DR.ROBERTO SANCHEZ Y COMPAÑIA LIMITADA;77467890-5;ARTURO PRAT   199;861020,000000;SERV MEDICOS;;-73,05664580000;-36,83370430000
1871;COMERCIAL;2-013382;DR. JORGE  ESPEJO Y COMPANIA LIMITADA;77245390-6;SAN MARTIN  1332;861020,000000;PRESTACIONES MEDIC;;-73,04068920000;-36,82528360000
1872;COMERCIAL;2-013388;FERNANDO GOMEZ Y COMPANIA SPA;79873420-2;PAICAVI  2272;451002,000000;RPTOS Y ACCESORIOS;;-73,05374700000;-36,80503310000
1873;COMERCIAL;2-013389;MELLADO TORRES JUANY AMELIA;;ANIBAL PINTO  343;477399,000000;RPTOS Y ACCESORIOS;15/;-73,04893870000;-36,82800870000
1874;COMERCIAL;2-013390;SOCIEDAD COMERCIALIZADORA Y DISTRIBUIDORA CANO Y CANO LIMITADA;77029370-7;PEDRO LAGOS  2650;451002,000000;;;-73,03015130000;-36,81068590000
1875;COMERCIAL;2-013394;FRANCO ALBERTO DODERO PASSALACQUA;;O HIGGINS   756;477399,000000;SERV DE PUBLICIDAD;21/;-73,04836620000;-36,82715470000
1876;COMERCIAL;2-013412;LAGOS ISIDIN IRIS DEL CARMEN;;DOMINGO BINIMELIS  1681;475909,000000;BAZAR;27/;-73,01356950000;-36,82744000000
1877;COMERCIAL;2-013414;VEGA NEIRA EDELMIRA DEL CARMEN;;SADY ZAÑARTU  1647;472109,000000;ROTISERIA;27/09;-73,04501530000;-36,79024880000
1878;COMERCIAL;2-013415;GARCES REGLA JOSE SERGIO;;JANEQUEO    2117;472109,000000;ROTISERIA;28/09/2000;-73,05189580000;-36,80616580000
1879;COMERCIAL;2-013420;NOVA RANGUILEO XIMENA DEL CARMEN;;ANIBAL PINTO  1521;472109,000000;ROTISERIA;28/09;-73,05677240000;-36,81575410000
1880;COMERCIAL;2-013423;CASTILLO MORALES LUGARDY DEL CARMEN;;DOCTOR CARLOS OLIVER   415;472109,000000;ROTISERIA;;-73,07089520000;-36,80751110000
1881;COMERCIAL;2-013438;HERNANDEZ VILLANUEVA CARLOS SEGUNDO;;VICENTE PEREZ ROSALES   191;471100,000000;MINIMERCAD;;-73,04439040000;-36,82013520000
1882;COMERCIAL;2-013453;ROSALES CAMPOS MARIBEL DE LAS MERCEDES;;LOS COPIHUES   260;472109,000000;MINIMERCADO;;-73,00089430000;-36,84030270000
1883;COMERCIAL;2-013456;SOCIEDAD MEDICA CANOVAS KOCKSCH LIMITADA;78311510-7;OROMPELLO 450;861020,000000;CONSULTA MEDICA;;-73,04426340000;-36,82468300000
1884;COMERCIAL;2-013460;QUINTANA ZENTENO PATRICIA ELENA;;JANEQUEO    165;477399,000000;SERV FOTOCOPIADO, LIBRERIA, CENTRO;;-73,03898270000;-36,82646380000
1885;COMERCIAL;2-013464;MOREIRA SOTO ALICIA;;ANIBAL PINTO  1340;471100,000000;MINIMERCADO;23/10/2000;-73,05527000000;-36,81773540000
1886;COMERCIAL;2-013473;OPTICA HAMMERSLEY S. A.;78783410-8;CAUPOLICAN 527;477399,000000;OPTICA;24/10/2000;-73,05134900000;-36,82651200000
1887;COMERCIAL;2-013475;SOCIEDAD MOLINA Y MOLINA LTDA;77498380-5;COLO COLO  1151;465909,000000;EQUIPOS PESAJE;;-73,05334210000;-36,81922790000
1888;COMERCIAL;2-013476;BASTIDAS OJEDA ERICO;;BARROS ARANA  492;682000,000000;CORREDOR DE PROPIEDADES;25/10;-73,05266700000;-36,82738700000
1889;COMERCIAL;2-013498;GAES S. A.;96848260-2;ANIBAL PINTO  387;477399,000000;DISTRIB DE AUDIFONOS;03/11/20;-73,04909900000;-36,82765200000
1890;COMERCIAL;2-013508;MADERAS FRONTERA SPA;77227112-3;JUAN DE DIOS RIVERA;477399,000000;DEP DE MADERAS;;-73,04902320000;-36,80767670000
1891;COMERCIAL;2-013509;ATLAS DECORACIONES LTDA.;77486240-4;FREIRE 647;475100,000000;DECORACIONES;08/11/2000;-73,05132580000;-36,82552990000
1892;COMERCIAL;2-013511;CARRIL GODOY MONICA ALEJANDRA;;LAGUNA REDONDA  2750;472101,000000;ALM DE PROVISIONES;;-73,07108280000;-36,80759430000
1893;COMERCIAL;2-013519;GARRIDO OLATE PAOLA DEL CARMEN;;PASAJE K  2435;472109,000000;ROTISERIA;13/11/2000;-73,03760040000;-36,80291030000
1894;COMERCIAL;2-013523;BANCO DEL ESTADO DE CHILE;97030000-7;AV. COLLAO  77;641910,000000;BANCO;14/11/2000;-73,02934790000;-36,81471560000
1895;COMERCIAL;2-013535;GINA ASTE DELGADO CAFETERIA EIRL;76792990-0;ANIBAL PINTO  286;472109,000000;CONFITERIA;;-73,04836640000;-36,82857800000
1896;COMERCIAL;2-013557;FACTOTAL S.A.;96660790-4;ARTURO PRAT   199;477399,000000;OF OPERACIONES DE SERVICIOS FINANCIEROS;;-73,05664580000;-36,83370430000
1897;COMERCIAL;2-013582;SILVA MONTERO SEGUNDO JESÚS;;CAMINO A NONGUEN       1597;471100,000000;MINIMERCADO;;-73,00809130000;-36,82119470000
1898;COMERCIAL;2-013583;COMERCIALIZADORA F R S LIMITADA;78919540-4;LINCOYAN 1425;472109,000000;CONFITERIA;26/;-73,05985530000;-36,81846180000
1899;COMERCIAL;2-013591;PEREIRA PENA ROSA BEATRIZ;;LIGURIA 2748;472109,000000;ROTISERIA;27/12/2000;-73,07831850000;-36,81530660000
1900;COMERCIAL;2-013597;LOYOLA Y HERNANDEZ LTDA.;78195560-4;JANEQUEO    647;850021,000000;JARDIN INFANTIL;2;-73,04230330000;-36,82127090000
1901;COMERCIAL;2-013600;SANDOVAL RIQUELME ORLANDO BENEDICTO;;PASAJE 3 3;472101,000000;ALM DE PROVISIONES;09/01/2;-73,03469360000;-36,80863520000
1902;COMERCIAL;2-013602;SERVICIOS DE PUBLICIDAD NETGRAF LIMITADA;77505030-6;BARROS ARANA  147;743000,000000;SERVICIOS PUB;;-73,05682880000;-36,82908920000
1903;COMERCIAL;2-013606;MIREYA SANDOVAL ROMERO Y COMPANIA LIMITADA;77334810-3;ANIBAL PINTO  616;477101,000000;CALZADODIST;;-73,05066830000;-36,82523720000
